"MSN","StateCode","Year","Data","Description"
"HYTCB","TX",1992,27283.89209,"Hydroelectricity total production."
"HYTCB","TX",1993,18416.04915,"Hydroelectricity total production."
"HYTCB","TX",1994,15787.97778,"Hydroelectricity total production."
"HYTCB","TX",1995,17564.92458,"Hydroelectricity total production."
"HYTCB","TX",1996,9924.76628,"Hydroelectricity total production."
"HYTCB","TX",1997,18288.92975,"Hydroelectricity total production."
"HYTCB","TX",1998,14528.89974,"Hydroelectricity total production."
"HYTCB","TX",1999,11455.22656,"Hydroelectricity total production."
"HYTCB","TX",2000,8456.25156,"Hydroelectricity total production."
"HYTCB","TX",2001,12403.03056,"Hydroelectricity total production."
"HYTCB","TX",2002,11429.28412,"Hydroelectricity total production."
"HYTCB","TX",2003,9181.4559,"Hydroelectricity total production."
"HYTCB","TX",2004,13034.7034,"Hydroelectricity total production."
"HYTCB","TX",2005,13324.26754,"Hydroelectricity total production."
"HYTCB","TX",2006,6566.09035,"Hydroelectricity total production."
"HYTCB","TX",2007,16253.61185,"Hydroelectricity total production."
"HYTCB","TX",2008,10242.91137,"Hydroelectricity total production."
"HYTCB","TX",2009,10039.69525,"Hydroelectricity total production."
"JFTCB","AZ",1960,25325.11054,"Jet fuel total consumption."
"JFTCB","AZ",1961,27427.81698,"Jet fuel total consumption."
"JFTCB","AZ",1962,30281.2013,"Jet fuel total consumption."
"JFTCB","AZ",1963,31013.70319,"Jet fuel total consumption."
"JFTCB","AZ",1964,32457.76126,"Jet fuel total consumption."
"JFTCB","AZ",1965,30064.61836,"Jet fuel total consumption."
"JFTCB","AZ",1966,32416.56327,"Jet fuel total consumption."
"JFTCB","AZ",1967,38383.68086,"Jet fuel total consumption."
"JFTCB","AZ",1968,44161.97235,"Jet fuel total consumption."
"JFTCB","AZ",1969,40764.81947,"Jet fuel total consumption."
"JFTCB","AZ",1970,36390.76758,"Jet fuel total consumption."
"JFTCB","AZ",1971,37050.18988,"Jet fuel total consumption."
"JFTCB","AZ",1972,38219.47799,"Jet fuel total consumption."
"JFTCB","AZ",1973,39858.21439,"Jet fuel total consumption."
"JFTCB","AZ",1974,39848.85011,"Jet fuel total consumption."
"JFTCB","AZ",1975,39039.36254,"Jet fuel total consumption."
"JFTCB","AZ",1976,36798.14488,"Jet fuel total consumption."
"JFTCB","AZ",1977,39602.38373,"Jet fuel total consumption."
"JFTCB","AZ",1978,40986.72676,"Jet fuel total consumption."
"JFTCB","AZ",1979,43360.14014,"Jet fuel total consumption."
"JFTCB","AZ",1980,43937.25799,"Jet fuel total consumption."
"JFTCB","AZ",1981,41601.47379,"Jet fuel total consumption."
"JFTCB","AZ",1982,42564.42395,"Jet fuel total consumption."
"JFTCB","AZ",1983,39106.88485,"Jet fuel total consumption."
"JFTCB","AZ",1984,44211.48638,"Jet fuel total consumption."
"JFTCB","AZ",1985,39420.8768,"Jet fuel total consumption."
"JFTCB","AZ",1986,42580.39742,"Jet fuel total consumption."
"JFTCB","AZ",1987,46404.14447,"Jet fuel total consumption."
"JFTCB","AZ",1988,47010.34801,"Jet fuel total consumption."
"JFTCB","AZ",1989,45292.06745,"Jet fuel total consumption."
"JFTCB","AZ",1990,47305.87698,"Jet fuel total consumption."
"JFTCB","AZ",1991,53729.18179,"Jet fuel total consumption."
"JFTCB","AZ",1992,46425.57316,"Jet fuel total consumption."
"JFTCB","AZ",1993,44237.14578,"Jet fuel total consumption."
"JFTCB","AZ",1994,41933.39554,"Jet fuel total consumption."
"JFTCB","AZ",1995,43014.59834,"Jet fuel total consumption."
"JFTCB","AZ",1996,44912.38603,"Jet fuel total consumption."
"JFTCB","AZ",1997,45232.20887,"Jet fuel total consumption."
"JFTCB","AZ",1998,49197.37583,"Jet fuel total consumption."
"JFTCB","AZ",1999,54587.52833,"Jet fuel total consumption."
"JFTCB","AZ",2000,59155.74476,"Jet fuel total consumption."
"JFTCB","AZ",2001,56210.6274,"Jet fuel total consumption."
"JFTCB","AZ",2002,58649.25885,"Jet fuel total consumption."
"JFTCB","AZ",2003,60387.84364,"Jet fuel total consumption."
"JFTCB","AZ",2004,46810.11889,"Jet fuel total consumption."
"JFTCB","AZ",2005,45463.26794,"Jet fuel total consumption."
"JFTCB","AZ",2006,43775.60225,"Jet fuel total consumption."
"JFTCB","AZ",2007,37490.26368,"Jet fuel total consumption."
"JFTCB","AZ",2008,38348.02451,"Jet fuel total consumption."
"JFTCB","AZ",2009,32288.2927,"Jet fuel total consumption."
"JFTCB","CA",1960,140653.0595,"Jet fuel total consumption."
"JFTCB","CA",1961,153375.8182,"Jet fuel total consumption."
"JFTCB","CA",1962,174309.9682,"Jet fuel total consumption."
"JFTCB","CA",1963,184117.4525,"Jet fuel total consumption."
"JFTCB","CA",1964,199588.3946,"Jet fuel total consumption."
"JFTCB","CA",1965,222195.9139,"Jet fuel total consumption."
"JFTCB","CA",1966,244526.9955,"Jet fuel total consumption."
"JFTCB","CA",1967,292394.1248,"Jet fuel total consumption."
"JFTCB","CA",1968,336576.5997,"Jet fuel total consumption."
"JFTCB","CA",1969,341089.6262,"Jet fuel total consumption."
"JFTCB","CA",1970,332940.6112,"Jet fuel total consumption."
"JFTCB","CA",1971,350342.2649,"Jet fuel total consumption."
"JFTCB","CA",1972,355936.4558,"Jet fuel total consumption."
"JFTCB","CA",1973,352492.296,"Jet fuel total consumption."
"JFTCB","CA",1974,337621.8128,"Jet fuel total consumption."
"JFTCB","CA",1975,350710.9842,"Jet fuel total consumption."
"JFTCB","CA",1976,342149.7775,"Jet fuel total consumption."
"JFTCB","CA",1977,354272.484,"Jet fuel total consumption."
"JFTCB","CA",1978,362558.8229,"Jet fuel total consumption."
"JFTCB","CA",1979,369648.1461,"Jet fuel total consumption."
"JFTCB","CA",1980,354212.4509,"Jet fuel total consumption."
"JFTCB","CA",1981,331343.1518,"Jet fuel total consumption."
"JFTCB","CA",1982,316702.4396,"Jet fuel total consumption."
"JFTCB","CA",1983,321471.3952,"Jet fuel total consumption."
"JFTCB","CA",1984,373501.4781,"Jet fuel total consumption."
"JFTCB","CA",1985,375831.7751,"Jet fuel total consumption."
"JFTCB","CA",1986,422107.7595,"Jet fuel total consumption."
"JFTCB","CA",1987,448772.6765,"Jet fuel total consumption."
"JFTCB","CA",1988,464177.2502,"Jet fuel total consumption."
"JFTCB","CA",1989,507760.8905,"Jet fuel total consumption."
"JFTCB","CA",1990,534665.6926,"Jet fuel total consumption."
"JFTCB","CA",1991,508108.3129,"Jet fuel total consumption."
"JFTCB","CA",1992,489547.5058,"Jet fuel total consumption."
"JFTCB","CA",1993,504727.8368,"Jet fuel total consumption."
"JFTCB","CA",1994,560139.3969,"Jet fuel total consumption."
"JFTCB","CA",1995,540350.8259,"Jet fuel total consumption."
"JFTCB","CA",1996,588382.9823,"Jet fuel total consumption."
"JFTCB","CA",1997,585073.9292,"Jet fuel total consumption."
"JFTCB","CA",1998,598082.7976,"Jet fuel total consumption."
"JFTCB","CA",1999,559476.8281,"Jet fuel total consumption."
"JFTCB","CA",2000,584018.1328,"Jet fuel total consumption."
"JFTCB","CA",2001,551216.4676,"Jet fuel total consumption."
"JFTCB","CA",2002,582624.2772,"Jet fuel total consumption."
"JFTCB","CA",2003,565418.4775,"Jet fuel total consumption."
"JFTCB","CA",2004,597665.0405,"Jet fuel total consumption."
"JFTCB","CA",2005,593147.7602,"Jet fuel total consumption."
"JFTCB","CA",2006,603306.9542,"Jet fuel total consumption."
"JFTCB","CA",2007,628199.6893,"Jet fuel total consumption."
"JFTCB","CA",2008,571738.7391,"Jet fuel total consumption."
"JFTCB","CA",2009,555575.4421,"Jet fuel total consumption."
"JFTCB","NM",1960,11705.40022,"Jet fuel total consumption."
"JFTCB","NM",1961,12461.38568,"Jet fuel total consumption."
"JFTCB","NM",1962,13787.58903,"Jet fuel total consumption."
"JFTCB","NM",1963,14382.37495,"Jet fuel total consumption."
"JFTCB","NM",1964,14958.03056,"Jet fuel total consumption."
"JFTCB","NM",1965,13687.4627,"Jet fuel total consumption."
"JFTCB","NM",1966,14833.43048,"Jet fuel total consumption."
"JFTCB","NM",1967,17255.36851,"Jet fuel total consumption."
"JFTCB","NM",1968,20287.19867,"Jet fuel total consumption."
"JFTCB","NM",1969,17755.78196,"Jet fuel total consumption."
"JFTCB","NM",1970,17027.29147,"Jet fuel total consumption."
"JFTCB","NM",1971,16344.31347,"Jet fuel total consumption."
"JFTCB","NM",1972,15632.8946,"Jet fuel total consumption."
"JFTCB","NM",1973,14911.47969,"Jet fuel total consumption."
"JFTCB","NM",1974,15045.67873,"Jet fuel total consumption."
"JFTCB","NM",1975,14610.54371,"Jet fuel total consumption."
"JFTCB","NM",1976,13350.26906,"Jet fuel total consumption."
"JFTCB","NM",1977,14203.35201,"Jet fuel total consumption."
"JFTCB","NM",1978,12805.02927,"Jet fuel total consumption."
"JFTCB","NM",1979,14479.75224,"Jet fuel total consumption."
"JFTCB","NM",1980,14565.27461,"Jet fuel total consumption."
"JFTCB","NM",1981,13908.94932,"Jet fuel total consumption."
"JFTCB","NM",1982,14314.06842,"Jet fuel total consumption."
"JFTCB","NM",1983,14381.78616,"Jet fuel total consumption."
"JFTCB","NM",1984,16377.33127,"Jet fuel total consumption."
"JFTCB","NM",1985,15669.6907,"Jet fuel total consumption."
"JFTCB","NM",1986,15210.35701,"Jet fuel total consumption."
"JFTCB","NM",1987,16356.11686,"Jet fuel total consumption."
"JFTCB","NM",1988,15371.49073,"Jet fuel total consumption."
"JFTCB","NM",1989,15607.24372,"Jet fuel total consumption."
"JFTCB","NM",1990,15997.85568,"Jet fuel total consumption."
"JFTCB","NM",1991,13483.66267,"Jet fuel total consumption."
"JFTCB","NM",1992,15590.39755,"Jet fuel total consumption."
"JFTCB","NM",1993,18309.71081,"Jet fuel total consumption."
"JFTCB","NM",1994,14599.48882,"Jet fuel total consumption."
"JFTCB","NM",1995,12579.89596,"Jet fuel total consumption."
"JFTCB","NM",1996,9151.81627,"Jet fuel total consumption."
"JFTCB","NM",1997,9930.31564,"Jet fuel total consumption."
"JFTCB","NM",1998,12461.93725,"Jet fuel total consumption."
"JFTCB","NM",1999,15441.46237,"Jet fuel total consumption."
"JFTCB","NM",2000,17109.00574,"Jet fuel total consumption."
"JFTCB","NM",2001,17380.62324,"Jet fuel total consumption."
"JFTCB","NM",2002,14231.33939,"Jet fuel total consumption."
"JFTCB","NM",2003,13824.5682,"Jet fuel total consumption."
"JFTCB","NM",2004,12891.77462,"Jet fuel total consumption."
"JFTCB","NM",2005,12941.79955,"Jet fuel total consumption."
"JFTCB","NM",2006,13343.73519,"Jet fuel total consumption."
"JFTCB","NM",2007,11019.32986,"Jet fuel total consumption."
"JFTCB","NM",2008,10196.76612,"Jet fuel total consumption."
"JFTCB","NM",2009,7587.28226,"Jet fuel total consumption."
"JFTCB","TX",1960,58553.6845,"Jet fuel total consumption."
"JFTCB","TX",1961,63945.86159,"Jet fuel total consumption."
"JFTCB","TX",1962,76441.88697,"Jet fuel total consumption."
"JFTCB","TX",1963,79790.24463,"Jet fuel total consumption."
"JFTCB","TX",1964,84507.03126,"Jet fuel total consumption."
"JFTCB","TX",1965,84341.99923,"Jet fuel total consumption."
"JFTCB","TX",1966,97166.93501,"Jet fuel total consumption."
"JFTCB","TX",1967,116822.4468,"Jet fuel total consumption."
"JFTCB","TX",1968,133916.7054,"Jet fuel total consumption."
"JFTCB","TX",1969,139241.964,"Jet fuel total consumption."
"JFTCB","TX",1970,135936.2979,"Jet fuel total consumption."
"JFTCB","TX",1971,139441.5159,"Jet fuel total consumption."
"JFTCB","TX",1972,144398.2006,"Jet fuel total consumption."
"JFTCB","TX",1973,148191.7311,"Jet fuel total consumption."
"JFTCB","TX",1974,144861.0374,"Jet fuel total consumption."
"JFTCB","TX",1975,152661.5889,"Jet fuel total consumption."
"JFTCB","TX",1976,143321.1193,"Jet fuel total consumption."
"JFTCB","TX",1977,149255.0671,"Jet fuel total consumption."
"JFTCB","TX",1978,156520.6478,"Jet fuel total consumption."
"JFTCB","TX",1979,163989.4691,"Jet fuel total consumption."
"JFTCB","TX",1980,173277.1752,"Jet fuel total consumption."
"JFTCB","TX",1981,173398.5099,"Jet fuel total consumption."
"JFTCB","TX",1982,240661.1816,"Jet fuel total consumption."
"JFTCB","TX",1983,266029.8204,"Jet fuel total consumption."
"JFTCB","TX",1984,364335.8427,"Jet fuel total consumption."
"JFTCB","TX",1985,420546.5227,"Jet fuel total consumption."
"JFTCB","TX",1986,453003.1629,"Jet fuel total consumption."
"JFTCB","TX",1987,477555.3401,"Jet fuel total consumption."
"JFTCB","TX",1988,535497.5712,"Jet fuel total consumption."
"JFTCB","TX",1989,526931.1949,"Jet fuel total consumption."
"JFTCB","TX",1990,542138.9221,"Jet fuel total consumption."
"JFTCB","TX",1991,512814.5798,"Jet fuel total consumption."
"JFTCB","TX",1992,509099.7641,"Jet fuel total consumption."
"JFTCB","TX",1993,492025.5909,"Jet fuel total consumption."
"JFTCB","TX",1994,472452.673,"Jet fuel total consumption."
"JFTCB","TX",1995,470478.5401,"Jet fuel total consumption."
"JFTCB","TX",1996,566221.0273,"Jet fuel total consumption."
"JFTCB","TX",1997,599045.9414,"Jet fuel total consumption."
"JFTCB","TX",1998,615962.246,"Jet fuel total consumption."
"JFTCB","TX",1999,594761.712,"Jet fuel total consumption."
"JFTCB","TX",2000,582403.4468,"Jet fuel total consumption."
"JFTCB","TX",2001,639833.9591,"Jet fuel total consumption."
"JFTCB","TX",2002,655439.9916,"Jet fuel total consumption."
"JFTCB","TX",2003,574566.6221,"Jet fuel total consumption."
"JFTCB","TX",2004,503613.4207,"Jet fuel total consumption."
"JFTCB","TX",2005,455765.4372,"Jet fuel total consumption."
"JFTCB","TX",2006,461834.1642,"Jet fuel total consumption."
"JFTCB","TX",2007,427566.2972,"Jet fuel total consumption."
"JFTCB","TX",2008,411165.1509,"Jet fuel total consumption."
"JFTCB","TX",2009,350450.5889,"Jet fuel total consumption."
"JKTCB","AZ",1960,756.69189,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1961,2469.13509,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1962,3419.00053,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1963,3473.73973,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1964,4118.63056,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1965,6688.73695,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1966,8127.27957,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1967,11725.8126,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1968,13906.17855,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1969,14830.59908,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1970,14660.53985,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1971,14410.62258,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1972,17070.46278,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1973,20925.78898,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1974,20450.16415,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1975,20746.70112,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1976,19420.79765,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1977,21466.2578,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1978,22873.91666,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1979,25568.95289,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1980,22930.36095,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1981,23672.83435,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1982,22631.23783,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1983,20607.10408,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1984,22581.01303,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1985,19990.48041,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1986,24543.19205,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1987,28142.18707,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1988,29026.77885,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1989,29025.28821,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1990,32053.80293,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1991,37689.75175,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1992,34657.85538,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1993,35601.97309,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1994,41422.88326,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1995,42838.44015,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1996,44860.11239,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1997,45210.84617,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1998,49197.37583,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",1999,54587.52833,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",2000,59155.74476,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",2001,56210.6274,"Kerosene-type jet fuel total consumption."
"JKTCB","AZ",2002,58649.25885,"Kerosene-type jet fuel total consumption."
