"MSN","StateCode","Year","Data","Description","Renewable"
"FOICB","TX",1973,130625.3548,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1974,121013.4263,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1975,102336.3621,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1976,149070.9505,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1977,235622.3926,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1978,293192.95,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1979,348725.8452,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1980,353859.602,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1981,299817.9496,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1982,215009.4141,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1983,210842.9092,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1984,193658.4764,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1985,208181.2421,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1986,223977.0316,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1987,203829.2976,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1988,214041.0749,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1989,200215.8338,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1990,276737.8807,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1991,314050.9257,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1992,309199.4718,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1993,320421.4992,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1994,318358.4152,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1995,304073.8246,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1996,304807.4258,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1997,359782.3132,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1998,341996.7496,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",1999,338852.8246,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2000,301678.1011,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2001,239049.1771,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2002,228083.175,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2003,252373.5949,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2004,281282.0532,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2005,255478.2116,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2006,405485.0645,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2007,381612.793,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2008,332210.246,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FOICB","TX",2009,217849.7875,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1960,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1961,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1962,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1963,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1964,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1965,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1966,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1967,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1968,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1969,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1970,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1971,22.31286,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1972,45.81942,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1973,10.48752,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1974,17.60592,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1975,19.03572,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1976,33.00018,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1977,37.73694,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1978,41.9415,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1979,26.30136,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1980,30.55302,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1981,10.66008,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1982,17.88852,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1983,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1984,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1985,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1986,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1987,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1988,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1989,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1990,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1991,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1992,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1993,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1994,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1995,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1996,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1997,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1998,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",1999,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2000,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2001,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2002,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2003,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2004,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2005,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2006,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2007,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2008,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","AZ",2009,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1960,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1961,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1962,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1963,6327.85068,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1964,6163.94334,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1965,7159.57386,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1966,8165.05662,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1967,7424.97702,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1968,7796.655,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1969,8223.61332,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1970,10135.37022,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1971,12892.36746,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1972,11492.81856,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1973,9306.30432,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1974,10837.75476,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1975,11553.04008,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1976,13740.88926,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1977,14713.76436,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1978,16682.59044,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1979,10897.48524,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1980,12605.6043,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1981,5928.92592,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1982,6916.86888,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1983,8356.54896,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1984,10054.27968,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1985,11462.7237,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1986,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1987,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1988,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1989,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
"FSICB","CA",1990,0,"Petrochemical feedstocks, still gas, consumed by the industrial sector.","FALSE"
